Crypto,Address identifier,Txid,Vout,Value,Escrow model,Revealed payload,Redeem script,Witness script
BTC,0077fae3e5eeeca0ac8897c578b1c7a6df58fff3d7,b12ed2c9e22e70b7fb3f8ef17ee014dd2dc5b49a78658ea385d9eaa6038d3bd8,1,905,commit_reveal_v1,return_by_arbitrator:5fd2fa5870454bc45562fd791a70116c09158a8187564a7063a90cd58891f65a,00200cd367c402e21ee77c01dd73c1ac63384e78059ea8da092ab19dc7e0e37f9aff,7653876375a9144f6792b001f35f5320a77680d2874315308067108876a91439a3bd4cd8d63c8342d7da8f3a881a542936aa1088ac677654876375a914654d9786a97103365d8688589fb02ef105e1c0d88876a91439a3bd4cd8d63c8342d7da8f3a881a542936aa1088ac6776a914b21593335313b125c5abf055e92ce0048ed25c0a88ac6868
BTC,0043711d5bbc9fc916bb2fd883f8efddf1c3902860,64ebfd36bed11637d7bb57a1137a14104626098db215d20c78448276e9181bd6,0,404300,commit_reveal_v1,release_by_seller:d64c4a8162eacc80ae317900bb1b2ace1a65af0052604b8a951edd03d5b33295,00200a6cd1201e9d1e07c82fe0222e6a648f8c7bfc88b36d04b59174d79aabe63233,765187637514e5a66fead9c3ad36754fc1b05ecfce2932e71d41147dceac16bfd3d2b813f8f7b5859a25755a524ea667765287637514e5a66fead9c3ad36754fc1b05ecfce2932e71d41145438165848da47bc9c3c5f7ab977d873621e3ddb677653876375141ee7ae5b278c6d3fd649efbbc94cbb48cb5d90e714c9223ef5faca2b75afd45302453b305633cd1d4a675488141ee7ae5b278c6d3fd649efbbc94cbb48cb5d90e7149d50e111c7fa3c3ff0462fc6c621bc4e3a60ba6f6868687ba98878a988ac
LTC,007a43f04e6afe7be08714f1362f2c4a174c51f5b5,9cfe4869e6ede12f29acbfffcd05e1c8df3ff5fce1d0c41118917fdfcc1a164e,0,9027200,commit_reveal_v1,release_by_seller:3bb4af2bb1ce254b9f69657357da862262bb9535c65e1db81f1c120de9f40bf7,0020151d1f8f38d059dd9d5aadc68e837d189f11422a6fd41283e1891f83abb32830,7651876375145af6cec1e69bf199f3ce80e004fa5d5b3b860d83140b61cb3c807f019e54818a263a24387a92ea8926677652876375145af6cec1e69bf199f3ce80e004fa5d5b3b860d83140154c8c975e6327b50ef45de8da3e6ee1215e41c677653876375147403bb3f67424c7621ea76de8a0913df68b47bcf14c1571d4c02d2cfbf9a97fc797da462b2fd55d842675488147403bb3f67424c7621ea76de8a0913df68b47bcf14780018ed7651dc7313245ffbb1d9f8042d3eeb6c6868687ba98878a988ac
DASH,00de5699a934742f81fc472473e5b79254d266855d,60e51f14d0ad9e3c873b59efdcbcddd1dc1058639313e842fe512509e85a5a5a,0,4835300,commit_reveal_v1,release_by_seller:09e6bb812fd80392744d6b78764d4bd4f0c55c6ef96816c219989462ce21c88d,765187637514de5699a934742f81fc472473e5b79254d266855d1454264e49f38b2606d6c6a6cb1848ad1e99d2964867765287637514de5699a934742f81fc472473e5b79254d266855d142bcf8c95ca3170c71525b108cffb2b3b3a905f166776538763751453cd51846b6328aa2f9db7740bad07ecdb78b430143f2f4a254b3765b6b75882b1797ac09a7052450b6754881453cd51846b6328aa2f9db7740bad07ecdb78b430147abb97ae06f1ee787f80c3ab45f0fbc588b683cd6868687ba98878a988ac,
BTC,002b1873d4dcc39a4dd12937293bd1b8dcb6924f40,e72df31f345c3d12345047a938a65208907624c88f94b4fbcc891c4e83d08705,0,1388600,commit_reveal_v1,release_by_seller:2e9d770bf3d31885c5713b78cc7cfdbc7f770d1a1d90919ab3607132a2dfdf6b,002036fb378620ae3ef413d4f09ef1df15cbb014134ef96ba7e68b7d2c6eccf06710,765187637514231a81fa87f10912c340fbe9aea86efa609c3fa3140b1ee1709c712ef072e5428957498732f64d529b67765287637514231a81fa87f10912c340fbe9aea86efa609c3fa314d03728cc1f2a8424088a1f508fe7e6cc8192a77e677653876375140500a03e3ab497bc1bdb571320e7e6f4ab0727c0149899d71f112105e514d97479bcb9d05e2a08b278675488140500a03e3ab497bc1bdb571320e7e6f4ab0727c0145c08556baa58fbe0e4ca8849770f37539c61254d6868687ba98878a988ac
LTC,00a09a2f0f614638ed71fc1dbcffa0ac0af75b7b51,f01145cd33e546d42ec2b866ca83389a90dafa86a09c9ba8e7992394f0f2a006,0,111783573,commit_reveal_v1,release_by_seller:d48127f638f077bc58347ab59ba2e4516ff5d7e02736d9ab01cef51ed0200f7e,0020d68db5649a81bd8b413cc424bbd3fce640ef3915e92ed23aede248e70b4df0cc,765187637514952590fca98a037135709347e99a2a2cf5e0180d14278dc42cd4b5b8befcfec8905ccca03891e9a2b467765287637514952590fca98a037135709347e99a2a2cf5e0180d148ff930748c39b660af98b14afa3172ec17f16b8e67765387637514f7f6fc52b8656978678d96c85f7a4b6bfbaadb96140e91891b5c67d6d4774e7388ea919ab2b9c972bf67548814f7f6fc52b8656978678d96c85f7a4b6bfbaadb9614e0471822c14af351a1c6d6ff99306d07dd539c6a6868687ba98878a988ac
BTC,00e6fb8a4cccc3909c374f502ebef9f2ce7552bc9c,c345e4e78074444b8b4c31aa21b3702b252d4eb7b7aafd795d1a7b38a16490fa,0,7741600,commit_reveal_v1,release_by_seller:aa707be9fca633a2a2ff190eb8e0a701f1bad532f26d978e25b36137ff5cb0aa,00204bfd448ce42cdfa7e639494790c287293721f9dad19372fe7a3fa42dbda0fb40,765187637514956fff67da79da25efe705670c0fff7604e4dd6414f3a2f1a94cb8f636cda938113e0750e4a3ace2a567765287637514956fff67da79da25efe705670c0fff7604e4dd6414b459b25e3b98d211a43da937ce752ca70702dead67765387637514e3f3dd964e8e4b10f4f2b7d862912c8d2181aa0314a1610c8f019e02d73c355e30507cdd69b27c142967548814e3f3dd964e8e4b10f4f2b7d862912c8d2181aa0314c8cb79c337bd8cfdb8505ca9ec93d98659e6ee6a6868687ba98878a988ac
LTC,0016e67cb2b9c5815b435cf3b10ed964a3456f34af,a52e39f8dc770c05a4645c015f7811ec067b549a5fa2ce33ea97620657d8d72b,0,5245800,commit_reveal_v1,release_by_seller:0a9fd49812f379b1b60d6119bf3f417b63267576dd1adc4af31ed59c2c56f79b,00206ed38ea569718e44cf2515219ccc74d777ccc90147db6bb59f9a18798e749cc3,76518763751423a41daa2c5a30a24aa11402bb1f0ea0ca5cb39f14723f5b6a919135b19233460a85935110e8c6122d6776528763751423a41daa2c5a30a24aa11402bb1f0ea0ca5cb39f145cfb53b20928ccb3a7b85e27cd554bac5346630f677653876375140095a9532e1518b09eb4d55012a7471ad7339b1d14c16327cd87f3cb9813a2bdafaf81cde1dacec3dd675488140095a9532e1518b09eb4d55012a7471ad7339b1d14b0e4ce94e73ac72492907537e889b897d0763fa26868687ba98878a988ac
BTC,00e5fff36eb0053d2d9339f52070467566184509b0,ade6b250f1e13bb336b303676526e6380cc16beaa89b2963a8277fd09760e279,1,6383,commit_reveal_v1,return_by_buyer:dde302c6585da7dc7c4bd91f496bf9865116c080e7d4ccc70ecb0ff2e11979c2,0020f09ddafe9744084a531de36547fd36ce24af91fc35236c277849ea0307e8db48,7653876375a9142035cb2a6040a852866d6839728a2e0cbf946f4a8876a914ad92f7e814c6510d1a69cb4cac34c9f3519836da88ac677654876375a9144727bf1d7d70a827e3abfd1c09b3d28ce2223fa18876a914ad92f7e814c6510d1a69cb4cac34c9f3519836da88ac6776a914b21593335313b125c5abf055e92ce0048ed25c0a88ac6868
LTC,008384772f34c8aff970deb3cc854f342a00ffeb32,fc0891bd6e070a2b6e07c86bcc370bb443c7687c736679aee4c36f25e8f9a998,0,7636563,commit_reveal_v1,return_by_buyer:924f6bc348fcae3e5a13bea1293ce62b69b8923bf7d4f181abd0d545dde34de6,0020dc73dee7f4d47760b6f99844360fc2b411d0f15e4b9c21cfac22b381e27bbae1,7651876375145d39fb6f3b1c467601ce74ba17d8de56a250af88145ad9bf97636c4286400a85ef42b90510be6d4135677652876375145d39fb6f3b1c467601ce74ba17d8de56a250af8814c046dff8f5824c1e0972a2d91cf9f89b98a4849067765387637514bf1814512b519dbca94ad188213e62d03e4ddd0814ab3dc3e124b31228c879fdeb8e74c5879de8c15a67548814bf1814512b519dbca94ad188213e62d03e4ddd0814dbe1e35451a0f17d754d0d0bb77242d5fc32e44f6868687ba98878a988ac
LTC,008384772f34c8aff970deb3cc854f342a00ffeb32,fc0891bd6e070a2b6e07c86bcc370bb443c7687c736679aee4c36f25e8f9a998,1,77137,commit_reveal_v1,return_by_buyer:924f6bc348fcae3e5a13bea1293ce62b69b8923bf7d4f181abd0d545dde34de6,0020593b0eabec588b8f73bcce16d6602237802d94754978f5f2af79391e8fc2cd28,7653876375a914ab3dc3e124b31228c879fdeb8e74c5879de8c15a8876a914bf1814512b519dbca94ad188213e62d03e4ddd0888ac677654876375a914dbe1e35451a0f17d754d0d0bb77242d5fc32e44f8876a914bf1814512b519dbca94ad188213e62d03e4ddd0888ac6776a914ec12f0cca3c9b0f3aa12330077abee2c63fb1dd288ac6868
DASH,00f79bde02d2aec12653604cb7472e72e30f0b4cb7,e84970909d35641cf6171468e28d1a9f8067b6db72da1bd2b8aaabc8748ff818,0,261888550,commit_reveal_v1,release_by_seller:9d6eeb8c5fecc3d7ce4dd2b41d1dfd1765f6b21e3a3923e4d0c8879ddeb1548c,765187637514f79bde02d2aec12653604cb7472e72e30f0b4cb714e23b607e8e39a191a668db53c95fd4764d283ee867765287637514f79bde02d2aec12653604cb7472e72e30f0b4cb71486666c8e046f0d685ecdde061dd93d0a53aad56c67765387637514584f5227a20b18772a916f172e3f5944eb87632a14567ab6deed55bf52991dc6c88e5035c05499f7db67548814584f5227a20b18772a916f172e3f5944eb87632a14a847b7d830b23960b47b72d02fc2e461c07e8eaf6868687ba98878a988ac,
BTC,004f90a1b62da12c60611024b692a416889bb5452f,ed9b312da3f02f76abe17439079075b5a92f4174d6fab94d2e157e96adbca040,1,2429,commit_reveal_v1,return_by_buyer:00f9ccc375f24d54eb044ce2d30264ca1dbf3fa51c227eabd079e58af4a3106d,0020f676a5d0072994505e716e397d193012a284141c457fed83cdc076d2d73ade7c,7653876375a914d93fe240ae692219f8f6d072aa8a795c24f966e78876a9149bf1fd819c2b297c079431bb5f1ed69757d2c9c488ac677654876375a914d171aa045ea670f32ce204e67a263309e12962fb8876a9149bf1fd819c2b297c079431bb5f1ed69757d2c9c488ac6776a914b21593335313b125c5abf055e92ce0048ed25c0a88ac6868
BTC,005bdb0324f3e2195e873fe2540c79a7d842048b7c,ace7c6f870c412c741e45ecb3a4cbfbb9867d6a2bd505c27abeb7d8cbe3e45b7,0,56900,commit_reveal_v1,release_by_seller:dd956a50ec29e6a859c8af5dd1b6876c60638d83152fc1f4afd659c924b1bc7d,0020195fa7505f21f58ab211dd99a325820d9883d6536700f9142de86a065e3505e5,765187637514dfa58ec42ae972f51b1184ee17ba96837fb60c4514c56d2b0e514288b8051386b850613d94e514180567765287637514dfa58ec42ae972f51b1184ee17ba96837fb60c4514f5c4e13a9237502af9157fc85235ccfac037274b677653876375141bf9edba95d90fefff224b204df62c6698bd34cf147ebbd99fbf5657a989ec0ce66649b6cd45c84060675488141bf9edba95d90fefff224b204df62c6698bd34cf14b7506c2eed2c722607c257ddec3136c99680bca86868687ba98878a988ac
BTC,00afdbd3e2073cb02ec625bcc98802ddc2af55f2a9,2657426378b4b677c39a193acdf1b72c1cb86fef5e429abda2fb795002c1ce92,0,1378377,commit_reveal_v1,release_by_seller:641d1141900c6c5af1df876019115ca92e89fa4ccf5f2f3436759eaf7dbd8b9d,0020c11edd54437bddc580e11075f8d3f93ead9844e39d7baa36a441690e1b1f36ee,765187637514b54ef30e03178f41062d42bcb905e2f8e649c4d114ae7bc9a67c819de91a2e6ab09edcf6fa0c7cf3ef67765287637514b54ef30e03178f41062d42bcb905e2f8e649c4d114ae08c76e7cd6663ee77f7db97432c182d48ae601677653876375142949b0b8e15d79c3843f3503561a9478468ed333141b91afae4bfd790f36642a1a9e8a00bdb00eaaa0675488142949b0b8e15d79c3843f3503561a9478468ed333148a3de319890d84bd7d109bad3b06dfb97b671bb26868687ba98878a988ac
BTC,00b9d5bfc3af5f39a31a919519d0b24d48d4d2743b,fb558d1842fada1a5255c6277940d8d01dd6275cd2eef001049ab1ecea6ecda3,1,1736,commit_reveal_v1,return_by_buyer:1c626ab6a2922036f8b20b5f89a0e61ccfe7af67297c315349e4628ffe5c39e8,0020d8b513b08ce0b8837c69bbd88cf5ea50cfb360e9314b0737ccdb7d4e9fa14f7e,7653876375a914d6f06c7ae38a5beaf1b0b245c86c1e28f03ec9218876a9142a91a083783b451546c6dc66599889fcdbead83188ac677654876375a91429ed8f0f5d87a8e885d5babc303e5309b255a3638876a9142a91a083783b451546c6dc66599889fcdbead83188ac6776a914b21593335313b125c5abf055e92ce0048ed25c0a88ac6868
BTC,0038914e1f52e18e41deb3f0d13c671496356ca903,17d8cddc75241c8c26796fa15d72eca6aa8b70e7be9d0cbd8fbb910a9bbd950b,0,113500,commit_reveal_v1,release_by_seller:c16134269600a7b657142ea945c7b8ba87d5df8682b99edd0540de833bdcbd64,00205074bb7632c00baca714e3a14d3a0407212e58eb9208fca0f45f8e9baa7a4358,765187637514084256a11d68c46cb4a0d7ac8fe1da932da5f908145124bd3e2ab1a7553fc78741f94ccac8fb152cbb67765287637514084256a11d68c46cb4a0d7ac8fe1da932da5f908149c8c4c5c65836dcc51c9af8c7fcab35fdd79672e67765387637514111febdc637ce8189f3dcf56f57611e75422e6a4142884b755c80b5073eb590941cd820c169402b54a67548814111febdc637ce8189f3dcf56f57611e75422e6a414e08a1881b38c45f49b8137ec8dfe5c832bd225936868687ba98878a988ac
BTC,008d7c39fb05a3296057cf8e337ac7d22b5870d51a,eb0626fc611a4db9a8d4852cf211baf82a056212afb076d8f7149d019c7c6338,1,4806,commit_reveal_v1,return_by_buyer:76577571c7623a044be0d8922d870a0c4011dc189a9079ae7899da6160e07502,0020f4ca111fb572a5671b30dfdcafb7fbcfb0890719449463e0925411783a2346c5,7653876375a9146609e80f44044ed155c1db7ef9f28f19567eafb68876a91438c14fd7a3569b93b2e2ae74cee2a5e8d77b09b288ac677654876375a9140bb8f25a87b66d58b9ebdc970984010d2990e57d8876a91438c14fd7a3569b93b2e2ae74cee2a5e8d77b09b288ac6776a914b21593335313b125c5abf055e92ce0048ed25c0a88ac6868
BCH,00269f12641a918f57c8a9ca1239bb49319007d204,6ca4d51569326d11b2a4d659583aca5642f8ddf2b4096320244fe53de3f6d124,0,41974776,checkdatasig_v1,,76518763143d453807bb5a22d23e1385f8cf5588ee5a66ac4c14269f12641a918f57c8a9ca1239bb49319007d2046776528763142ac7c7cc7e38035fadb329bf7c07a687739348e014269f12641a918f57c8a9ca1239bb49319007d204677653876314269f12641a918f57c8a9ca1239bb49319007d204143d453807bb5a22d23e1385f8cf5588ee5a66ac4c67765488142ac7c7cc7e38035fadb329bf7c07a687739348e0143d453807bb5a22d23e1385f8cf5588ee5a66ac4c6868686b6b10d339592db0ba485e85c203c196200a7e7e7c76a96c88bb76a96c88ac,
BCH,003d453807bb5a22d23e1385f8cf5588ee5a66ac4c,6ca4d51569326d11b2a4d659583aca5642f8ddf2b4096320244fe53de3f6d124,0,41974776,checkdatasig_v1,,76518763143d453807bb5a22d23e1385f8cf5588ee5a66ac4c14269f12641a918f57c8a9ca1239bb49319007d2046776528763142ac7c7cc7e38035fadb329bf7c07a687739348e014269f12641a918f57c8a9ca1239bb49319007d204677653876314269f12641a918f57c8a9ca1239bb49319007d204143d453807bb5a22d23e1385f8cf5588ee5a66ac4c67765488142ac7c7cc7e38035fadb329bf7c07a687739348e0143d453807bb5a22d23e1385f8cf5588ee5a66ac4c6868686b6b10d339592db0ba485e85c203c196200a7e7e7c76a96c88bb76a96c88ac,
BTC,00def55882c2efbad6747cd4cd85ddb7739a326c30,59cbbc9025cdd03ee388644f0dc2f8a5b117045a00d5f350e8eb70ae70076e99,1,1500,commit_reveal_v1,return_by_arbitrator:1b784689c9bcd280abc64e64e65518b73af2097a36e1a94b8ca2aff4dc23d81a,002087d55949a41bd0261bfb5bec79fd8ff9560c3352cfa9f56ea57512abd91ea05c,7653876375a914ab10eba6255a710149eda300bce6591e701a33bc8876a914026738fda556b4bda6190f1c154685e97a3e10b688ac677654876375a9141c1006e2ca827e2e7eced9ab6d3e669f1f66abd98876a914026738fda556b4bda6190f1c154685e97a3e10b688ac6776a914b21593335313b125c5abf055e92ce0048ed25c0a88ac6868
BTC,00685ed38f28c23629acbe6d19310b3e9fc30875fa,7cdf26a43015e64c92bfba87c80ffeb0b7af7b7e0b89f16be1cedcb710cfc95a,0,302700,commit_reveal_v1,release_by_seller:402461a28b26709b1dbfbc2e608bd65673ce61441d45e8dca5d04c4d7119e6d7,00203d9633a6aa90e9a41ec14a8a28cbcbde8b0fbd1cc95d0fda73f1ecaa1b364b9a,765187637514561be256f55e716525b04d7c657184133db840c214ab45795d33c30cc4eb3ef6e7c967d0f6de7f167967765287637514561be256f55e716525b04d7c657184133db840c21443e56ca8816bb9709cfcd80017361064b0d3bdd367765387637514909b87df1c7451f9d8a360bb4654ac67af32498314d355735cc59489486f0f32f3643f5637517e30ed67548814909b87df1c7451f9d8a360bb4654ac67af32498314f881d73a10567e7a7663744ea7a4d9f7c53262076868687ba98878a988ac
BTC,00fd264c9752a1b9e7052b263eaccd5c14f1ab5db9,5f07a3cb7949eed5f5d85c3bab45d8866e9cecf55e111a84fa79e72e87448f78,0,99900,commit_reveal_v1,release_by_seller:18438677414c1798c4e5f992e0f3b7d7f41b0034009327ae181b67db826cfd83,0020ecf13ed478f272521208098a12bd72cac2bcca9db1a747f51842878909025c61,7651876375144857dd7337d89babbdd2c3bdceb60df723542cd814e063322d2c74db5b11aca62462b7a1d2e8988698677652876375144857dd7337d89babbdd2c3bdceb60df723542cd814b87aaf3f6c32dff048f22eceae4d9a8ba5a7287b6776538763751449aa4ae918d8942cac33376d43d44c2494aae12d148c55a70c5ae0756535300a0a6c6ce341e5abc9656754881449aa4ae918d8942cac33376d43d44c2494aae12d14be4fa18b7fef00dced926b71f2a56931cdd278996868687ba98878a988ac
BTC,009519cc845a8ba1c91b562fd62735d86e6b74d2dc,81c9513e0dd7bcf72e5e40f45dd8ff132ca40f26c10d2b418adc559ab490decb,1,1159,commit_reveal_v1,return_by_buyer:0ea8966ba2491415cee64247abe8a9363bae15244412ca049cd0d53dc8219a3d,0020b715f2d9a7a84104d93cbe604658ab3369484b70595f72eea0e1a7acfbe809f6,7653876375a914061345a7e503214f5a43c0d20271d878360496498876a914f6bafd3b90006aa1c014336e0699b7b10c645a3488ac677654876375a914da22bd0abfc552d72c646bdddc64b429e17f22368876a914f6bafd3b90006aa1c014336e0699b7b10c645a3488ac6776a914b21593335313b125c5abf055e92ce0048ed25c0a88ac6868
LTC,00e046fd239853e2e816adff91feed643c544ddff9,fbca0d0962650e99e0d4aa1a3553b701f314cc484f1c4d875a582684a56eca47,0,200556400,commit_reveal_v1,release_by_seller:e98652502b0796ea62e5cee82051ec60ddadf762aafe8b7b87d3caff0f67f9f6,00201cd662148ee64105f626490a9e7e89f844ffc76391ddae974599e7573c2c9853,765187637514b4896b71e83a95553d2bb7195fa5fb6bc130cd9414786458ad89f7a6418102cdd76e4d2e44a936958b67765287637514b4896b71e83a95553d2bb7195fa5fb6bc130cd9414f156dab7c03f6c29f660871057b4acb22ecbf5f967765387637514147b2781f641430eab72b57207d73be3dee8080c14e421440b38fc53c79947f22981a853cea39a940567548814147b2781f641430eab72b57207d73be3dee8080c1480d79d450adc80ce36d3fa2d168341eb3e720dda6868687ba98878a988ac
BTC,00afdbd3e2073cb02ec625bcc98802ddc2af55f2a9,2d5bfbb26c809c6c6b7b13be8f92c6331bf39dc27a0552e831219ef827ce9fdc,0,2620134,commit_reveal_v1,release_by_seller:5a49fae4db6cf973c7ccd319d669c41aab8e055fc21a1b2f0a8231da0294c1f8,00200d8dfaa926164561d07b26633afdf2d8ab8e9f9a1df64d169a5e71eb289594f0,765187637514b54ef30e03178f41062d42bcb905e2f8e649c4d1142c394e3f40cbf490f4e04173ad6afc641807d82b67765287637514b54ef30e03178f41062d42bcb905e2f8e649c4d114027f567300396514e1f7b677d9d00256fbf3c6806776538763751446486a0305057e055ba645117ed9f4fcb1cc72db146412b46ae18dd80b9c2181fb6a8c4c61449a4a1c6754881446486a0305057e055ba645117ed9f4fcb1cc72db14d000e4135ec132011101de213b499af6426b37266868687ba98878a988ac
BTC,00d4d370dfd85e1af79f174c739d9d89c892121d8f,e4c5f9c5a0f49d653d8758a539f731f6b33028aa5bd51540eb082993a794d1e2,1,1361,commit_reveal_v1,return_by_buyer:0af9bf91ddfd41c51144cfb73c208dea4ab7c01655d652c2002274289fa6362d,0020a85d2392e2d5ec210e8572f8ec524b682ad51c97c233dd310272858e284bdc61,7653876375a9142abadb924c18848c8b306ae588e4fb2a0dcf79658876a9149d1785a471ab97717743be8095a0bad26054f00f88ac677654876375a9141ed3be6dc9499b3aff04c2096243f8499f5a40128876a9149d1785a471ab97717743be8095a0bad26054f00f88ac6776a914b21593335313b125c5abf055e92ce0048ed25c0a88ac6868
LTC,0052b38fb5008a442720730ae4745f7b846b1d4d39,da534d923dfb2bcfa5ac8d2963c0fa79b56b7b586a7f78142a76465aa5a353ec,0,2585000,commit_reveal_v1,return_by_arbitrator:c308c8d53f8e66886e9915d20f69da82539e572887bc1205cc4fde027c74f77d,0020710394d452cee2402ad6ff6457f92d6cf1e18f7f8c6fc0ce002380fc7368960e,7651876375147fe50e294fd3127d9b374407cb390956111afc7a1498449bd9a4ef09ca2f774457787f3f3a0662cb1c677652876375147fe50e294fd3127d9b374407cb390956111afc7a144d3310f4e6949e70377237d01227f22788afc38e677653876375140699a09173fa0ee834eb4f61840e8d9ea69a9653143ca062980aab9f6e8c75571901bf7f7c93389729675488140699a09173fa0ee834eb4f61840e8d9ea69a965314c11d95414eac91254776a65cd0e96598c431af516868687ba98878a988ac
LTC,0052b38fb5008a442720730ae4745f7b846b1d4d39,da534d923dfb2bcfa5ac8d2963c0fa79b56b7b586a7f78142a76465aa5a353ec,1,26112,commit_reveal_v1,return_by_arbitrator:c308c8d53f8e66886e9915d20f69da82539e572887bc1205cc4fde027c74f77d,0020021bd54bbf9999fc8825c46b497f2eb06a05c40334ddb97a88cd94c32d5db32e,7653876375a9143ca062980aab9f6e8c75571901bf7f7c933897298876a9140699a09173fa0ee834eb4f61840e8d9ea69a965388ac677654876375a914c11d95414eac91254776a65cd0e96598c431af518876a9140699a09173fa0ee834eb4f61840e8d9ea69a965388ac6776a914ec12f0cca3c9b0f3aa12330077abee2c63fb1dd288ac6868
BTC,006b0a2aecfe8e191eb5c28f7fe8e52723565f2da8,91b9e5f33af03d5bedf8942fe44647101328cd00d9884a38209ba7491d856dcf,0,692300,commit_reveal_v1,release_by_seller:152d3630987834866d4a6e6f783b522e349e3fbd59799a6e0fcabd6f2a6ed047,002085b2e21c41f780dd122d9bb75e91fb6fbe7749f7e69c9c1e60962641b0aaa164,7651876375145ff2ce6c32ea2744a8db970ba589e383b542b5a914ae50da8c772002ce5413211338564ff8d00d47f1677652876375145ff2ce6c32ea2744a8db970ba589e383b542b5a914279ba97b7d1fa6cf7c6ed36dc48b7898d47e79a76776538763751451b6f21765727d76a5078bc1a0f0b737ca617dcc144c821b43825834e321512a010c36795ab49ce2356754881451b6f21765727d76a5078bc1a0f0b737ca617dcc14eae28a1b8ddfefb2319ee381a86e507d81cccc516868687ba98878a988ac
BTC,00a2482df5434c3dc57140df3b1e20e80f926bad10,5b0476285c4a359704d299a673a5b54762d5befa1bfad4293a17c0e42e45a90c,1,3622,commit_reveal_v1,return_by_buyer:9c974706244854c940e4faee75e0cfadc9fa528e70087f3a2b3900d65061c963,00206b0566198097a0b1acc6ff5ade5c277574828075c0893d1cdd358447bb6a7cab,7653876375a91412e4d2dc601f72a9b1c23b103b4650f139b708f48876a9144d5ac14f72f57f46d9c1198bbdf3252b9712678888ac677654876375a914642e09577a4f712364bdcd74f9a1c47937dc4c798876a9144d5ac14f72f57f46d9c1198bbdf3252b9712678888ac6776a914b21593335313b125c5abf055e92ce0048ed25c0a88ac6868
BTC,00105781cf12f4756ed624d20462e8e86d22d85376,c35afed719532a41e94f5f8322c778ea5af2d7dba7fd544e7197dfb39eaf2e57,1,1232,commit_reveal_v1,return_by_buyer:494de8bbbeca75cb8a1ee13e44ff31f5f3be27c443d441e6f450c45a0f7861fa,0020bd948464292cfd8296a8d0116fd310a9e8d45634107ebe7e3399465ddbe890f8,7653876375a914f64a78021cc17cdc183e3b592a040f9f893412a88876a914be9de61a55f5c31abf4aee090a13e699d303164288ac677654876375a91466accef0fd9ff576304a1a14331620a407a38abb8876a914be9de61a55f5c31abf4aee090a13e699d303164288ac6776a914b21593335313b125c5abf055e92ce0048ed25c0a88ac6868
BTC,00a05e5217b840836f74fc274c3fdbeba189a49196,1ec71e1f49a82ab81179b930cfc68e46d1deaa83fd294548a74ade0d177fa92f,1,1949,commit_reveal_v1,return_by_buyer:93e96ed4846286dc994a23b831da8786b2e19c04785657e36cc7bc766db8cdaf,0020749065ef0ae212171a19f043ef67379bcb1414682c7a6fc6c5aaa5255c4731ec,7653876375a9143cf366b2fdb5a35e231286557dffb4a32b8738038876a914ff300d9cff4d34e7ccb8d6c311702ff330d4a68788ac677654876375a91445296fc0c8e1b8fe48d30caa717ba1d25bf465e68876a914ff300d9cff4d34e7ccb8d6c311702ff330d4a68788ac6776a914b21593335313b125c5abf055e92ce0048ed25c0a88ac6868
LTC,0090eb3bace93c5d58bfadfde134ba6dfb1f0b679d,6fa0113b59fe44d0df2ecb05d8002e1ac278ba5c31e6253d3554acbefdc8a49b,0,58051800,commit_reveal_v1,release_by_seller:e7f31ddc653119e47ffc66967eaa22a7e9f854e5e0f487dab5316f17250701e2,00209de8bf55b0a37446af448bae7d3a8fb16c43349d2c54b265ae33bae91613a002,7651876375140c1cfa2acd2d9cccd27b066b1c244e44d2623763147ca36e378b1b6606a4b6c566c1d1263dc0e4f489677652876375140c1cfa2acd2d9cccd27b066b1c244e44d2623763142aa4fd6c274125d14c674704fe49a29ad83b10786776538763751403a6045290c3d1c97ce5135c470e59863e7f52f614960a57e3c6b253b4f20cdfff6d74f49cb54014b86754881403a6045290c3d1c97ce5135c470e59863e7f52f614280fc33aabb45bf9c8177e869eb2a2169307f5766868687ba98878a988ac
BTC,00f79aff1f6dacd96a3a4f8d2ef0fba8a315b5f0a4,1da36cdeeb8d393344c1aed1186f48877e1eef64fdbefc267d09261cd3f8bde6,1,580,commit_reveal_v1,return_by_arbitrator:4571f029880ee23d58b527104739e19253104de8ee1001cd869e22c30eafe8d0,00206e3e951fe08ac0ba7203a9add74879697ab72c26d61d8126e1e3e20397754f5d,7653876375a914d612c80c1da017cc693d12fcaf82c51e4dac13588876a914e762cd31313200f63c7a32165d10b1ec895e164288ac677654876375a914622879730117810ce972cd867ce974ad421844848876a914e762cd31313200f63c7a32165d10b1ec895e164288ac6776a914b21593335313b125c5abf055e92ce0048ed25c0a88ac6868
